Question,Answer,Title,DOI,Authors
Why are luminescent materials used in anti-counterfeiting applications?,C,Fabrication of Non-Toxic Luminescent Fiber Paper Composed of PCL Polymer and CsPbBr3@SiO2 Nanocrystals,https://doi.org/10.1186/s40580-023-00366-6,"['Pawan Kumar', 'Cheolmin Park', 'Won-Gun Koh']"
What is the purpose of cell proliferation assays in the evaluation of materials?,B,Fabrication of Non-Toxic Luminescent Fiber Paper Composed of PCL Polymer and CsPbBr3@SiO2 Nanocrystals,https://doi.org/10.1186/s40580-023-00366-6,"['Pawan Kumar', 'Cheolmin Park', 'Won-Gun Koh']"
What family does Nicotiana glauca belong to?,B,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
"Which method was used to detect the occurrence of plant fatty acids, fatty acid alcohols, alkanes, sterols, and terpenoids in Nicotiana glauca?",C,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
"Which compound identified in Nicotiana glauca is known for its antibiotic, antioxidant, and cardiac stimulating properties?",C,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
Which solvent was used in the rapid extraction process to obtain the non-polar extract from Nicotiana glauca leaves?,C,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
Which metabolite found in Nicotiana glauca leaves is a precursor for the synthesis of coenzyme Q10 and vitamin K analogues?,C,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
"Which component is the dominant constituent of the cell wall in Nicotiana glauca, as per the study?",A,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
Which pre-treatment method was found to be most effective for preparing Nicotiana glauca biomass for saccharification?,D,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
What was the most abundant compound in the wax fraction obtained from Nicotiana glauca leaves?,C,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
Which analytical technique was used for the quantification of solanesol in Nicotiana glauca?,B,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
Which fatty acid was found in higher recovery rates in the non-polar extract 1 compared to non-polar extract 2 of Nicotiana glauca?,D,Evaluation of Nicotiana glauca as a Potential Feedstock for Biorefining,https://doi.org/10.1186/s40643-023-00726-4,"['Alisdair R. Fernie', 'Paul D. Fraser']"
What is the main challenge in achieving high aspect ratios in microscale trenches or holes using DRIE?,B,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
Why are microscale holes more problematic than trenches in DRIE when it comes to achieving high aspect ratios?,C,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
Which parameters are considered for optimization to promote the bottom etching of high aspect ratio hole arrays in DRIE?,B,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
What gases' flow rates are optimized to reduce the etch undercut in DRIE?,C,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
What is the etch selectivity of thermal oxides used as an etch mask in DRIE for high aspect ratio hole array etching?,A,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
What is the purpose of the passivation step in the DRIE process?,B,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
What effect does decreasing the flow rate of SF6 gas during the depassivation step have in the DRIE process?,B,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
How is the aspect ratio of an etched feature in DRIE quantified?,D,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
What is the loading effect in the context of DRIE?,C,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
What is the achieved aspect ratio for a 1.3 μm-diameter hole array after optimizing the DRIE process?,C,Optimization of Deep Reactive Ion Etching for Fabrication of High Aspect Ratio Microscale Hole Arrays,https://doi.org/10.1186/s40486-022-00235-1,"['T. Kim', 'J. Lee']"
What is the primary use of reverse transcription-quantitative polymerase chain reaction (RT-qPCR)?,B,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What is the purpose of a lateral flow assay (LFA)?,A,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What does the viscosity of a fluid describe?,A,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What is glycerol commonly used for in pharmaceutical formulations?,C,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What is the composition of phosphate buffered saline (PBS)?,A,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What is the purpose of computational fluid dynamics (CFD)?,A,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What do the Navier–Stokes equations describe in fluid dynamics?,C,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What does the Reynolds number predict in fluid dynamics?,B,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What is the primary purpose of polymerase chain reaction (PCR)?,A,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
What is the function of tris(2-carboxyethyl)phosphine hydrochloride (TCEP) in biochemistry?,C,Improved COVID-19 Testing Using 3D Printed Fluidic Swab for Nasal Sample Collection,https://doi.org/example,"['J. Kim', 'J. Jin', 'Y. Min', 'H. Jang', 'T. Kang', 'S. Park']"
Which size category does a microplastic particle of 700 µm fall into?,C,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
What is the main source of microplastics in urban soil environments?,B,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
Which processes are involved in the decomposition of plastic waste in the environment?,B,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
How long can it take for some types of plastics to fully decompose?,C,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
How can microplastics be transported from soil to rivers or oceans?,A,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
Which of the following is NOT a common shape category for microplastics?,D,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
Which of the following is NOT a function of soil in relation to pollutants?,D,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
Which of the following is NOT a source of microplastics in agricultural areas?,C,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
What can happen to microplastics ingested by soil organisms like earthworms?,A,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
Which of the following polymers can be identified in soil samples using FT‑IR analysis?,A,Distribution Characteristics of Microplastics in Soil According to Land Use Type in Seoul,https://doi.org/10.1000/example,['Yoon et al.']
What effect do copper particles have when added to thermoplastic corn starch films?,C,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
How do copper particles at certain concentrations affect the mechanical properties of thermoplastic corn starch films?,B,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
What is the effect of copper particles incorporated into thermoplastic corn starch films on bacteria?,D,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
Which microscopy technique was used to evaluate the distribution of copper particles within the thermoplastic corn starch matrix?,B,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
What type of coating was applied to copper microparticles to improve their stability?,B,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
Which technique was used to study the size distribution of copper particles in the research?,B,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
How was the migration of copper from the thermoplastic corn starch films to a simulant of aqueous foods tested?,A,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
Which spectroscopic technique was employed to confirm the presence of copper in the thermoplastic corn starch films?,C,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
"According to the standard method used in the research, what does the maximum tensile strength (σm) of a film indicate?",C,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
What is the primary purpose of incorporating copper particles into thermoplastic corn starch films?,C,Biodegradable films based on thermoplastic corn starch and copper particles with antimicrobial capacity,https://doi.org/10.1186/s42252-020-00009-7,"['Olivia Lopez', 'Maria Villanueva']"
What is soil electrical conductivity (EC) related to in the context of soil nutrient availability?,B,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
How does the addition of organic matter affect soil electrical conductivity (EC)?,C,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
"Which soil property is known to affect the electrical conductivity (EC) and is related to the proportions of sand, silt, and clay?",A,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
What happens to the soil EC calibration factor when organic matter is added to soil with high nutrient content?,C,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
How is soil electrical conductivity (EC) generally affected by soil water content?,B,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
Which method is used to measure ammonium (NH4+) content in soil?,B,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
What method is employed to measure nitrate (NO3−) content in soil?,C,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
Which elements are considered when calculating the soil cation exchange capacity (CEC)?,B,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
What is the role of soil organic matter in relation to plant growth and soil EC?,C,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
What is the significance of analyzing ion contents in soil pore water?,B,Factors influencing soil electrical conductivity sensor values for monitoring plant available nutrients in smart farms,https://doi.org/10.1186/s13765-024-0078-9,"['Kim', 'Park']"
What method is effective for improving computational performance in phase-field simulations of dendrite growth when the diffusion length is significantly larger than the curvature radius of a dendrite tip?,B,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
"In a phase-field simulation, what value does the phase-field variable, φ, take in the solid phase?",C,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
What is the assumed form of the temperature field in the phase-field model for directional solidification of binary alloys?,C,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
"How is dimensionless supersaturation, u, defined in the context of phase-field simulations for binary alloy solidification?",D,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
"What is the relationship between the partition coefficient, k, and the equilibrium solute concentrations in the solid and liquid phases?",C,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
What are the diffusion coefficients of the solute in the liquid and solid phases represented by in the phase-field model equations?,A,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
"What is the form of the interpolation function, q(ψ), for the diffusion coefficient in the phase-field model?",B,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
Which term in the phase-field model equations represents the antitrapping current for correcting the solute flux at the interface?,C,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
"What is the crystal anisotropy function, as(n), in the phase-field model?",A,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
Which spatial derivative terms in the phase-field model equations are calculated using the isotropic difference scheme?,A,Materials Theory,https://doi.org/10.1186/s41313-021-00033-5,['Sakane et al.']
Which of the following phytohormones are commonly produced by plant-promoting bacteria to facilitate plant growth?,B,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
Which polyamines are known to be produced by some bacteria and are involved in plant growth promotion?,B,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
What roles do polyamines such as putrescine and spermidine play in cellular biology?,B,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
How do exogenous polyamines affect plants under abiotic stress conditions?,C,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
What is the role of putrescine in plants under environmental stress?,B,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
What is the primary function of bacterial chemotaxis?,C,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
"What is the significance of increased activities of POD, SOD, and CAT enzymes in plants?",C,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
What is the role of polyamine transporter proteins in cellular biology?,C,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
How can certain bacteria enhance plant resistance to abiotic stresses?,B,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
What mechanism do bacteria use to adapt to salinity-alkalinity conditions?,B,Adaptation of Enterobacter cloacae DJ to Salinity-Alkalinity Environments and Its Plant Growth Promotion Effects on Cucumber Seedlings,https://doi.org/10.1186/s40538-024-00506-8,['Fan et al.']
What is the primary function of fluoropolymer hydrophobic coatings on surfaces?,B,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
Why is the hydrophobic coating important in EWOD technology?,C,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
What environmental factor is simulated to test the durability of hydrophobic coatings?,C,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
"According to the Lippmann-Young equation, what factors affect the change in droplet contact angle with voltage in EWOD?",A,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
What does contact angle hysteresis (CAH) represent?,C,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
How can the recovery of damaged hydrophobic coatings be assessed?,D,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
How is the performance of EWOD devices evaluated?,B,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
What method is used to test the durability of hydrophobic coatings?,C,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
Which technique is used to analyze the surface morphology of hydrophobic coatings?,C,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
Which parameters are measured to quantify the recovery of hydrophobic coatings after damage?,C,Durability of Fluoropolymer Hydrophobic Coatings Against Falling Droplets,https://doi.org/10.1186/s12345-6789,['Son et al.']
What is the effect of doping titanium dioxide with nitrogen and tungsten?,A,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
What is a common application of titanium dioxide nanoparticles due to their photocatalytic properties?,D,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
What is a potential concern when using doped titanium dioxide nanoparticles in biological systems?,B,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
Why is the ability of nanoparticles to cross the blood-brain barrier significant in the context of neurochemistry?,A,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
What is the primary purpose of introducing new energy levels within the band gap of a semiconductor through doping?,C,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
How might doping titanium dioxide with nitrogen and tungsten affect its photocatalytic activity?,D,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
Which characteristic of nanoparticles is most likely to influence their ability to induce neuro-biochemical changes?,C,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
What property of titanium dioxide makes it useful as a photocatalyst?,B,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
What is a potential effect of nanoparticles interacting with neuronal cells?,B,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
What is the significance of modifying titanium dioxide nanoparticles through co-doping with elements like nitrogen and tungsten?,C,Acute neuro-biochemical changes induced by nitrogen-tungsten co-doped titanium dioxide nanoparticles,https://doi.org/10.1186/s13765-023-00836-9,"['Hafz Muhammad Umer Farooqi', 'Jooho Lee', 'Cheong-Ah Lee', 'Seung-Uk Im', 'Muhammad Awais Farooqi', 'Tasbiha Gul', 'Ghayas Uddin Siddiqui', 'Dong-Guk Paeng']"
What is the potential benefit of composites made from polymers and graphene family materials in electronic devices?,B,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
What is one of the enhanced properties that can be achieved in structures 3D printed using FDM with the addition of graphene?,C,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
How does the structure of a crystalline material affect the propagation of phonons for heat dissipation?,B,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
What effect do amorphous regions in polymeric systems have on phonons?,C,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
What is the role of graphene nanoplatelets in composites for thermal management?,C,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
Which of the following is NOT a parameter that influences the thermal conductivity of a composite product made by FDM?,C,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
Which of the following carbonaceous fillers is mentioned as being used in FDM besides graphene?,B,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
What is a characteristic of flexible devices that is driving technology companies to manufacture them?,A,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
Why can heat generation become an issue in smaller electronic devices?,C,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
What is a primary good where graphene nanoplatelet composites could be beneficial?,B,Functional Composite Materials,https://doi.org/10.1186/s42252-020-00005-x,['Guerra et al.']
What is the primary function of nanozymes?,B,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
Which of the following is NOT one of the two main approaches for utilizing nanozymes in intracellular chemistry?,C,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
What is the primary consideration when designing biomimetic nanozymes (BMNZs) for various applications?,A,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
What is necessary when designing bioorthogonal catalysis using bioorthogonal nanozymes (BONZs)?,B,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
Why is the introduction of additional substrates not necessary when using BMNZs?,A,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
Which of the following may be used to facilitate intracellular catalysis by nanozymes?,B,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
Which of the following is considered a nanozyme?,A,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
What factor is known to enhance the catalytic activity of nanozymes?,B,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
Which of the following is NOT a type of enzymatic activity that BMNZs mimic?,D,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
